Date,BIRD ID,Weight
06/11/2014,4H-39195,42.2
06/11/2014,4H-55330,39.91
06/11/2014,4H-39145,44.57
07/11/2014,4H-55068,42.64
07/11/2014,4H-55125,45.42
07/11/2014,4H-55362,45.69
07/11/2014,4H-55350,43.43
07/11/2014,4H-48726,49.53
07/11/2014,4H-48717,42.83
07/11/2014,4H-55095,42.23
07/11/2014,4H-55357,38.14
08/11/2014,4H-55339,40.2
08/11/2014,4H-55315,44.8
08/11/2014,4H-48800,48.15
08/11/2014,4H-55063,43.31
11/11/2014,4H-55085,40.52
07/11/2014,4H-55358,45.04
07/11/2014,4H-55001,39.44
07/11/2014,4H-55081,41.94
13/11/2014,4H-55088,41.24
13/11/2014,4H-55348,38.26
13/11/2014,4H-55092,42.88
13/11/2014,4H-55101,45.5
13/11/2014,4H-48945,44.03
13/11/2014,4H-48950,50.46
17/11/2014,4H-48938,44.3
17/11/2014,4H-55313,46.4
17/11/2014,4H-55064,40.41
17/11/2014,4H-55319,44.26
17/11/2014,4H-55333,44.9
17/11/2014,4H-55042,42.06
17/11/2014,4H-55325,44.49
17/11/2014,4H-55334,42.1
18/11/2014,4H-48719,47.74
18/11/2014,4H-55043,46.89
19/11/2014,4H-55026,48.7
19/11/2014,4H-55335,41.3
19/11/2014,4H-55051,39.03
19/11/2014,4H-55032,47.5
19/11/2014,4H-48718,49.64
19/11/2014,4H-55317,38.7
19/11/2014,4H-55052,
19/11/2014,4H-54957,43.6
20/11/2014,4H-55050,40.34
20/11/2014,4H-55201,44.9
20/11/2014,4H-55254,42.85
20/11/2014,4H-55312,43.1
20/11/2014,4H-48800,47.53
21/11/2014,4H-55047,44.6
21/11/2014,4H-55315,44.97
07/11/2014,4H-55094,37.96
26/10/2014,4H-55068,
26/10/2014,4H-48717,
26/10/2014,4H-55350,
24/10/2014,4H-48816,51.74
25/11/2014,4H-55310,41.84
25/11/2014,4H-48745,44.76
25/11/2014,4H-48951,44.54
25/11/2014,4H-55040,42.61
25/11/2014,4H-55061,39.89
24/11/2014,4H-55035,45
24/11/2014,4H-55301,42.99
24/11/2014,4H-55034,42.19
24/11/2014,4H-55302,46.42
24/11/2014,4H-55349,39.25
24/11/2014,4H-55060,43.88
25/11/2014,4H-39197,46.6
25/11/2014,4H-55044,42.32
26/11/2014,4H-39194,44.94
26/11/2014,4H-39145,42.63
26/11/2014,4H-55080,42.79
26/11/2014,4H-48809,40.21
26/11/2014,4H-55084,44.34
26/11/2014,4H-39182,46.85
27/11/2014,4H-55330,38.05
30/11/2014,4H-48950,58.8
30/11/2014,4H-55377,42.56
30/11/2014,4H-55092,39.53
01/12/2014,4H-55099,45.14
01/12/2014,4H-55299,44.69
01/12/2014,4H-55100,43.49
01/12/2014,4H-55101,44.8
01/12/2014,4H-55088,41.04
01/12/2014,4H-48971,48.41
01/12/2014,4H-55097,45.42
01/12/2014,4H-39154,45.29
01/12/2014,4H-55091,37.56
01/12/2014,4H-48896,45.7
01/12/2014,4H-55045,40.95
02/12/2014,4H-55341,42.06
02/12/2014,4H-55062,40.22
02/12/2014,4H-55322,43.56
02/12/2014,4H-48826,45.25
02/12/2014,4H-55364,44.18
02/12/2014,4H-68601,36.66
04/12/2014,4H-48728,41.46
04/12/2014,4H-55050,39.05
04/12/2014,4H-55353,37.41
04/12/2014,4H-55296,45.38
04/12/2014,4H-48744,46.18
04/12/2014,4H-55346,
04/12/2014,4H-48828,43.78
04/12/2014,4H-55345,40.86
04/12/2014,4H-55317,39.17
04/12/2014,4H-55052,44.62
05/12/2014,4H-55095,39.05
05/12/2014,4H-55094,34.87
05/12/2014,4H-55381,39.48
05/12/2014,4H-55093,36.38
09/12/2014,4H-55343,40.23
09/12/2014,4H-55074,43.02
09/12/2014,4H-55059,39.95
08/12/2014,4H-55063,46
09/12/2014,4H-55075,41.7
09/12/2014,4H-55146,46.13
15/12/2014,4H-55057,44.21
15/12/2014,4H-55308,44.4
15/12/2014,4H-55359,38.92
15/12/2014,4H-39179,45.18
16/12/2014,4H-55360,37.25
21/12/2014,4H-68628,50.4
21/12/2014,4H-68629,43.86
28/12/2014,4H-48719,46.76
29/12/2014,4H-54957,42.38
29/12/2014,4H-55051,37.45
28/12/2014,4H-48779,41.17
28/12/2014,4H-55043,46.26
29/12/2014,4H-55052,44.12
30/12/2014,4H-48951,43.93
30/12/2014,4H-55310,42.69
30/12/2014,4H-48745,42.28
30/12/2014,4H-55040,43.46
30/12/2014,4H-55044,42.34
30/12/2014,4H-55183,41.72
30/12/2014,4H-55312,41.22
30/12/2014,4H-55254,42.36
30/12/2014,4H-48858,42.56
30/12/2014,4H-55353,39.16
30/12/2014,4H-55050,39.21
30/12/2014,4H-48765,40.95
30/12/2014,4H-55032,44.38
02/01/2015,4H-48955,43.25
02/01/2015,4H-55101,
02/01/2015,4H-55301,42.96
02/01/2015,4H-55075,39.89
02/01/2015,4H-54951,37.31
02/01/2015,4H-55315,43.15
02/01/2015,4H-55047,43.41
02/01/2015,4H-55034,41.43
03/01/2015,4H-39194,42.4
03/01/2015,4H-55146,45.92
03/01/2015,4H-55099,44.76
03/01/2015,4H-55069,42.68
03/01/2015,4H-55076,40.13
03/01/2015,4H-55347,38.64
04/01/2015,4H-55077,44.31
04/01/2015,4H-55270,46.91
04/01/2015,4H-55322,46.86
04/01/2015,4H-48932,41.83
04/01/2015,4H-55045,42.5
04/01/2015,4H-55090,41.27
04/01/2015,4H-39154,44.88
05/01/2015,4H-48722,42.96
05/01/2015,4H-48826,46.29
05/01/2015,4H-55364,44.36
05/01/2015,4H-68601,39.28
08/01/2015,4H-55341,45.14
08/01/2015,4H-55062,41.96
08/01/2015,4H-48809,40.82
08/01/2015,4H-39145,42.81
08/01/2015,4H-55080,42.91
09/01/2015,4H-55311,39.51
09/01/2015,4H-48726,48.94
09/01/2015,4H-55350,43.98
09/01/2015,4H-55068,44.2
09/01/2015,4H-55064,41.46
08/01/2015,4H-55330,38.94
09/01/2015,4H-55313,
09/01/2015,4H-48938,43.76
11/01/2015,4H-55362,44.33
10/01/2015,4H-55094,38.4
11/01/2015,4H-55125,45.72
11/01/2015,4H-55361,42.42
11/01/2015,4H-55393,41.38
11/01/2015,4H-55072,44.85
11/01/2015,4H-55218,46.35
11/01/2015,4H-55053,42.8
11/01/2015,4H-55078,41.45
11/01/2015,4H-55079,40.3
12/01/2015,4H-55338,48.29
12/01/2015,4H-48950,
12/01/2015,4H-55101,45.1
13/01/2015,4H-55369,39.3
16/01/2015,4H-55346,41.13
16/01/2015,4H-55345,44.4
16/01/2015,4H-55349,43.3
16/01/2015,4H-48816,48.9
17/01/2015,4H-55092,42.85
17/01/2015,4H-48828,44.74
17/01/2015,4H-48721,44.61
19/01/2015,4H-68638,46.1
19/01/2015,4H-55083,45.47
19/01/2015,4H-55297,43.12
17/12/2014,4H-68621,44.04
17/12/2014,4H-68622,43.41
16/12/2014,4H-55065,42.32
17/12/2014,4H-55369,42.59
17/12/2014,4H-54984,39.98
01/01/2015,4H-48800,47.27
01/01/2015,4H-55063,42.39
01/01/2015,4H-68610,47.16
01/01/2015,4H-55084,43.9
22/01/2015,4H-55060,47.05
25/01/2015,4H-55312,43.53
25/01/2015,4H-55254,43.74
25/01/2015,4H-55050,40.45
25/01/2015,4H-55353,39.22
25/01/2015,4H-48786,41.04
26/01/2015,4H-55087,46.09
26/01/2015,4H-55201,45.36
29/01/2015,4H-55306,38.23
29/01/2015,4H-55339,39.39
05/02/2015,4H-55347,39.08
05/02/2015,4H-55069,43.88
05/02/2015,4H-55077,43.15
05/02/2015,4H-55340,42.07
05/02/2015,4H-55076,40.16
05/02/2015,4H-48714,40.28
02/02/2015,4H-55307,39.12
06/02/2015,4H-55330,39.43
06/02/2015,4H-39145,42.87
06/02/2015,4H-55080,44.59
06/02/2015,4H-55327,36.65
06/02/2015,4H-48809,39.74
10/02/2015,4H-55364,45.87
10/02/2015,4H-55341,42.08
10/02/2015,4H-39163,44.2
10/02/2015,4H-48826,44.23
10/02/2015,4H-68601,37.81
11/02/2015,4H-48945,41.01
11/02/2015,4H-55338,52.46
11/02/2015,4H-48950,46.97
11/02/2015,4H-55348,34.94
12/02/2015,4H-55362,44.47
12/02/2015,4H-55072,44.57
12/02/2015,4H-48730,43.03
12/02/2015,4H-55361,43.45
12/02/2015,4H-55125,45.3
12/02/2015,4H-55393,41.55
13/02/2015,4H-55062,41.08
13/02/2015,4H-39163,
13/02/2015,4H-48828,42.07
13/02/2015,4H-55345,42.7
13/02/2015,4H-55346,38.22
16/02/2015,4H-55349,42.89
16/02/2015,4H-39197,45.31
16/02/2015,4H-48772,43.15
16/02/2015,4H-48816,49.6
16/02/2015,4H-55060,46.27
17/02/2015,4H-68653,44.12
16/02/2015,4H-39172,41.7
23/02/2015,4H-55349,
10/12/2014,4H-48983,47.46
10/12/2014,4H-55345,
05/03/2015,4H-68661,39.03
05/03/2015,4H-68662,42.37
06/03/2015,4H-55384,46.17
06/03/2015,4H-68663,44.76
03/03/2015,4H-55095,42.86
03/03/2015,4H-48849,41.26
03/03/2015,4H-55094,37.83
28/02/2015,4H-68656,43.72
28/02/2015,4H-68654,42
03/03/2015,4H-55093,37.24
03/03/2015,4H-55381,41.28
03/03/2015,4H-68657,44.94
03/03/2015,4H-68658,41.5
04/03/2015,4H-68659,45.02
04/03/2015,4H-48963,41.61
04/03/2015,4H-68621,40.5
04/03/2015,4H-55355,41.4
04/03/2015,4H-68660,40.43
11/03/2015,4H-68653,55.58
12/03/2015,4H-68665,43.11
12/03/2015,4H-68666,42.66
12/03/2015,4H-55026,49.8
19/03/2015,4H-68655,41.26
19/03/2015,4H-68669,43.96
19/03/2015,4H-68671,42.89
19/03/2015,4H-54962,47.58
19/03/2015,4H-48780,44.04
25/03/2015,4H-55062,46.02
25/03/2015,4H-55364,49.03
25/03/2015,4H-55341,50.32
25/03/2015,4H-48826,48.63
25/03/2015,4H-68601,42.55
26/03/2015,4H-55270,51.21
26/03/2015,4H-55077,51.13
26/03/2015,4H-55069,47.88
26/03/2015,4H-55076,48.63
26/03/2015,4H-55340,47.17
26/03/2015,4H-55311,54.07
26/03/2015,4H-55347,47.26
27/03/2015,4H-39160,47.76
27/03/2015,4H-48721,45.69
27/03/2015,4H-55040,47.54
27/03/2015,4H-55183,46.37
27/03/2015,4H-48745,46.71
27/03/2015,4H-48951,47.44
27/03/2015,4H-55044,46.76
27/03/2015,4H-55310,48.91
27/03/2015,4H-55061,45.85
28/03/2015,4H-48809,42.48
28/03/2015,4H-55080,48.18
28/03/2015,4H-39145,45.8
28/03/2015,4H-55330,41.94
28/03/2015,4H-55095,42.65
28/03/2015,4H-39178,46.06
28/03/2015,4H-54972,
28/03/2015,4H-55369,40.53
28/03/2015,4H-68605,41.69
28/03/2015,4H-55051,39.76
28/03/2015,4H-55052,46.72
28/03/2015,4H-55317,41.21
28/03/2015,4H-68673,42
28/03/2015,4H-55329,45.4
01/04/2015,4H-55319,47.45
01/04/2015,4H-55047,48.32
01/04/2015,4H-48800,49.88
01/04/2015,4H-55063,45.6
01/04/2015,4H-55254,43.13
01/04/2015,4H-48858,40.13
01/04/2015,4H-55353,39.92
01/04/2015,4H-55201,48.81
01/04/2015,4H-55050,41.91
01/04/2015,4H-55312,44.56
03/04/2015,4H-55043,28.52
03/04/2015,4H-48719,49.49
03/04/2015,4H-48779,46.12
03/04/2015,4H-68603,45.93
03/04/2015,4H-55332,45.01
03/04/2015,4H-55298,50.22
03/04/2015,4H-55296,49.7
03/04/2015,4H-48744,
03/04/2015,4H-48728,45.9
03/04/2015,4H-68624,43.44
03/04/2015,4H-48971,51.22
03/04/2015,4H-48932,45.97
04/04/2015,4H-55346,39.3
04/04/2015,4H-55345,42.55
04/04/2015,4H-39172,45.18
04/04/2015,4H-48828,44.75
04/04/2015,4H-55339,44.07
04/04/2015,4H-48997,45.99
04/04/2015,4H-55306,41.57
04/04/2015,4H-48827,41.68
04/04/2015,4H-48786,45.76
04/04/2015,4H-55001,41.23
04/04/2015,4H-48756,49.25
04/04/2015,4H-55224,44
04/04/2015,4H-55081,45.12
04/04/2015,4H-55358,47.29
04/04/2015,4H-55357,42.34
04/04/2015,4H-55295,46.72
06/04/2015,4H-55325,48.76
06/04/2015,4H-55085,45.55
06/04/2015,4H-39197,45.54
06/04/2015,4H-48772,44.05
06/04/2015,4H-55060,47.45
06/04/2015,4H-48765,44.32
06/04/2015,4H-55032,48.84
05/04/2015,4H-55075,43.75
05/04/2015,4H-55229,44.74
05/04/2015,4H-68618,44.13
06/04/2015,4H-55349,44.82
08/04/2015,4H-68659,50.58
08/04/2015,4H-48963,44.74
08/04/2015,4H-48845,49.53
08/04/2015,4H-55071,46.78
08/04/2015,4H-55380,41.25
08/04/2015,4H-55393,43.69
08/04/2015,4H-55361,46.32
08/04/2015,4H-48730,45.65
08/04/2015,4H-55072,46.07
08/04/2015,4H-55362,47.31
09/04/2015,4H-55091,40.39
09/04/2015,4H-39154,45.76
09/04/2015,4H-55090,41.44
09/04/2015,4H-68674,44.2
09/04/2015,4H-48896,47.43
10/04/2015,4H-48849,45.71
10/04/2015,4H-55093,40.34
10/04/2015,4H-55095,44.78
10/04/2015,4H-55094,40.24
10/04/2015,4H-55381,44.5
10/04/2015,4H-55084,43.88
10/04/2015,4H-48923,46.37
10/04/2015,4H-39182,47.84
10/04/2015,4H-48983,50.73
10/04/2015,4H-48722,45.06
10/04/2015,4H-55057,45.36
13/04/2015,4H-55033,44.73
13/04/2015,4H-55168,44.03
13/04/2015,4H-55305,44.18
13/04/2015,4H-48912,49.03
13/04/2015,4H-55067,41.96
13/04/2015,4H-39179,46.11
13/04/2015,4H-55359,41.2
13/04/2015,4H-55360,41.92
13/04/2015,4H-55065,44.05
13/04/2015,4H-54927,43.57
14/04/2015,4H-55302,48.09
14/04/2015,4H-39194,45.05
14/04/2015,4H-48935,42.64
14/04/2015,4H-55034,45.04
14/04/2015,4H-55301,46
15/04/2015,4H-55299,47.37
15/04/2015,4H-55099,47.71
15/04/2015,4H-55100,43.9
15/04/2015,4H-55328,40.9
15/04/2015,4H-48726,49
15/04/2015,4H-55350,45.35
15/04/2015,4H-48717,
15/04/2015,4H-55068,44.23
15/04/2015,4H-55053,44.99
15/04/2015,4H-55218,48.27
15/04/2015,4H-54906,45.54
15/04/2015,4H-55078,43.09
15/04/2015,4H-55079,41.92
12/04/2015,4H-68676,45.63
12/04/2015,4H-68677,45.73
12/04/2015,4H-68678,
18/04/2015,4H-68676,42.65
18/04/2015,4H-68679,50.73
18/04/2015,4H-68678,41.83
19/04/2015,4H-68628,40.07
19/04/2015,4H-68630,44
20/04/2015,4H-48938,44.92
20/04/2015,4H-55064,40.35
20/04/2015,4H-68619,39.02
20/04/2015,4H-55075,43.08
20/04/2015,4H-54951,44.41
20/04/2015,4H-48955,46.56
20/04/2015,4H-48945,42.55
20/04/2015,4H-55092,42.54
20/04/2015,4H-48950,51.21
21/04/2015,4H-68680,42.86
21/04/2015,4H-68681,43.52
21/04/2015,4H-68682,44.54
21/04/2015,4H-55271,48.24
21/04/2015,4H-68683,46.1
21/04/2015,4H-68684,40.97
21/04/2015,4H-68687,44.25
21/04/2015,4H-68685,45.16
24/04/2015,4H-68638,45.85
04/05/2015,4H-68691,44.22
23/04/2015,4H-68688,46.33
23/04/2015,4H-68689,46.17
23/04/2015,4H-68690,
06/05/2015,4H-68692,47.76
09/02/2015,4H-55350,42.69
09/02/2015,4H-55068,25.4
09/02/2015,4H-55328,37.57
09/02/2015,4H-48726,46.98
09/02/2015,4H-55270,45.35
29/12/2015,4H-54972,44.46
28/09/2015,4H-55355,44.57
28/09/2015,4H-68659,48.05
28/09/2015,4H-68693,41.57
28/09/2015,4H-68694,41.4
28/09/2015,4H-68695,50.13
28/09/2015,4H-68696,42.68
28/09/2015,4H-48963,44.53
28/09/2015,4H-68621,42.28
10/10/2015,4H-55001,39.45
10/10/2015,4H-55358,43.12
10/10/2015,4H-55081,43.33
10/10/2015,4H-55357,39.15
10/10/2015,4H-68731,45
10/10/2015,4H-68730,38.44
11/10/2015,4H-68699,46.26
11/10/2015,OOZZ,40.51
11/10/2015,4H-68700,40.27
13/10/2015,4H-48950,51.08
13/10/2015,4H-55101,47.06
13/10/2015,4H-55092,43.58
13/10/2015,4H-55348,39.39
13/10/2015,4H-55338,46.4
15/10/2015,4H-55328,43.7
15/10/2015,4H-48717,45.66
15/10/2015,4H-55068,47.68
15/10/2015,4H-55218,49.76
15/10/2015,4H-55229,42.96
15/10/2015,4H-54906,46.13
15/10/2015,4H-55078,43.76
16/10/2015,4H-68706,40.82
16/10/2015,4H-55069,47.94
16/10/2015,4H-55270,49.52
16/10/2015,4H-55077,48.76
17/10/2015,4H-68707,46.19
17/10/2015,4H-55360,39.44
16/10/2015,4H-55347,45.34
16/10/2015,4H-68705,46.11
16/10/2015,4H-55311,41.84
16/10/2015,4H-68704,45.34
16/10/2015,4H-68637,47.36
16/10/2015,4H-55340,48.31
17/10/2015,4H-68708,47.56
17/10/2015,4H-39179,44.09
17/10/2015,4H-68710,45.63
17/10/2015,4H-54927,41.11
17/10/2015,4H-55308,44.81
17/10/2015,4H-55359,36.98
19/10/2015,4H-55183,39.38
19/10/2015,4H-68615,66.89
19/10/2015,4H-68614,40.93
20/10/2015,4H-68651,38.91
20/10/2015,4H-68712,48.47
20/10/2015,4H-55349,42.96
20/10/2015,4H-55060,46.74
20/10/2015,4H-39197,45.46
20/10/2015,4H-68710,44.84
20/10/2015,4H-55061,40.25
20/10/2015,4H-68614,42.1
23/10/2015,4H-55085,43.02
23/10/2015,4H-48744,47.95
23/10/2015,4H-55296,48.92
23/10/2015,4H-55335,41.35
23/10/2015,4H-55332,43.33
23/10/2015,4H-48858,39.5
23/10/2015,4H-55353,39.98
23/10/2015,4H-55312,43.42
23/10/2015,4H-55050,42.06
23/10/2015,4H-55201,46.04
23/10/2015,4H-68636,37.26
23/10/2015,4H-55254,43.37
23/10/2015,4H-68715,41.61
27/10/2015,4H-55095,43.6
27/10/2015,4H-55381,42.64
27/10/2015,4H-55094,37.02
27/10/2015,4H-48745,42.08
27/10/2015,4H-55044,41.16
27/10/2015,4H-68614,41.92
27/10/2015,4H-55061,39.5
28/10/2015,4H-68615,37.04
28/10/2015,4H-48951,43.08
25/10/2015,4H-68717,47.48
25/10/2015,4H-39182,47.29
25/10/2015,4H-68610,37.93
29/10/2015,UR0489,
29/10/2015,4H-45969,
29/10/2015,UR0490,
29/10/2015,UR0491,
29/10/2015,4H-68603,40.68
30/10/2015,LEG MISSING,43.81
30/10/2015,4H-55362,45.86
30/10/2015,4H-55361,46
30/10/2015,4H-55393,41.25
30/10/2015,4H-48730,48.23
30/10/2015,4H-48779,41.66
30/10/2015,4H-55043,44.63
30/10/2015,4H-68603,38.96
03/11/2015,4H-68718,48.72
03/11/2015,4H-68719,40.22
03/11/2015,4H-55357,39.52
03/11/2015,4H-68720,49.35
03/11/2015,4H-68696,44.34
03/11/2015,4H-48779,45.39
04/11/2015,4H-48721,45.74
04/11/2015,4H-68631,36.62
08/11/2015,4H-68619,39.56
08/11/2015,4H-55075,43.27
08/11/2015,4H-55305,42.13
25/10/2015,4H-55084,48.36
25/10/2015,4H-68634,44.28
25/10/2015,4H-39178,44.77
25/10/2015,4H-68635,42
25/10/2015,4H-55369,39.28
05/11/2015,4H-55064,41.77
05/11/2015,4H-68674,45.86
05/11/2015,4H-48938,45.05
05/11/2015,4H-68618,40.49
05/11/2015,4H-68721,44.1
05/11/2015,4H-55350,44.28
05/11/2015,4H-48955,44.58
07/11/2015,4H-48983,46.76
07/11/2015,4H-55057,43.53
07/11/2015,4H-48722,42.68
07/11/2015,4H-68626,39.11
10/11/2015,4H-68674,45.23
10/11/2015,4H-48786,43.13
10/11/2015,4H-55146,44.88
10/11/2015,4H-55299,45.88
10/11/2015,4H-55097,43.98
10/11/2015,4H-55100,43.25
11/11/2015,4H-39145,45.33
11/11/2015,4H-55330,39.82
11/11/2015,4H-55327,39.55
11/11/2015,4H-48809,39.62
11/11/2015,4H-39195,41.09
12/11/2015,4H-55310,43.5
12/11/2015,4H-39154,46.1
13/11/2015,4H-55091,38.52
13/11/2015,4H-68722,44.33
12/11/2015,4H-55349,41.95
12/11/2015,4H-48775,41.84
12/11/2015,4H-39197,42.72
12/11/2015,4H-55060,43.08
12/11/2015,4H-68623,
12/11/2015,4H-55090,43.03
15/11/2015,4H-48896,46.1
15/11/2015,4H-55091,38.32
15/11/2015,4H-54912,42.54
15/11/2015,4H-68623,38.3
15/11/2015,4H-55066,41.55
15/11/2015,4H-48800,46.72
15/11/2015,4H-68715,40.69
15/11/2015,4H-55315,43.51
16/11/2015,4H-39158,46.87
16/11/2015,4H-48800,46.82
16/11/2015,4H-55339,42.58
16/11/2015,4H-55307,39.12
16/11/2015,4H-68717,43.25
18/11/2015,4H-55034,45.26
18/11/2015,4H-68627,38.93
18/11/2015,4H-39194,44.83
18/11/2015,4H-68631,35.42
18/11/2015,4H-68616,41.99
18/11/2015,4H-55301,47.81
18/11/2015,4H-55302,49.79
18/11/2015,4H-55059,39.66
19/11/2015,4H-55100,43.47
19/11/2015,4H-55146,46.37
18/11/2015,4H-39160,45.21
18/11/2015,4H-68723,47.47
18/11/2015,4H-48721,42.9
19/11/2015,4H-55299,47.62
20/11/2015,4H-55322,29.78
20/11/2015,4H-68624,43.72
19/11/2015,4H-48997,
29/11/2015,4H-55229,43.76
29/11/2015,4H-54906,47.34
29/11/2015,4H-55079,42.06
29/11/2015,4H-48828,43.36
29/11/2015,4H-55346,40.78
29/11/2015,4H-68652,39.84
29/11/2015,4H-55062,41.5
29/11/2015,4H-55341,43.98
29/11/2015,4H-68642,41.12
30/11/2015,4H-55051,42.68
30/11/2015,4H-55052,46.16
30/11/2015,4H-68605,42.38
30/11/2015,4H-54972,41.55
30/11/2015,4H-55317,42.47
30/11/2015,4H-54957,41.1
30/11/2015,4H-55095,40.32
30/11/2015,4H-54984,37.36
01/12/2015,4H-55094,36.22
01/12/2015,4H-68752,40.86
24/11/2015,4H-48765,42.01
24/11/2015,4H-48779,42.68
24/11/2015,4H-68751,35.55
24/11/2015,4H-55043,45.72
24/11/2015,4H-68603,41.17
27/11/2015,4H-55346,41.79
27/11/2015,4H-48828,44.15
27/11/2015,4H-48826,46.1
27/11/2015,4H-55341,45.89
03/12/2015,4H-68622,44.83
03/12/2015,4H-55032,48.23
03/12/2015,4H-48765,43.6
03/12/2015,4H-48945,43.21
03/12/2015,4H-55092,45.15
03/12/2015,4H-48950,49.61
03/12/2015,4H-55101,46.06
03/12/2015,4H-68701,41.15
22/11/2015,4H-39182,48.39
22/11/2015,4H-48971,49.21
22/11/2015,4H-68608,41.33
22/11/2015,4H-48923,43.1
22/11/2015,4H-55084,
22/11/2015,4H-68610,39.1
22/11/2015,4H-55033,39.25
22/11/2015,4H-68609,38.01
22/11/2015,4H-48912,44.68
22/11/2015,4H-55305,39.07
22/11/2015,4H-55168,39.26
22/11/2015,4H-55067,38.57
24/11/2015,4H-48732,40
24/11/2015,4H-55032,46.62
24/11/2015,4H-68607,39.58
26/11/2015,4H-68780,45.85
26/11/2015,4H-68670,42.54
26/11/2015,4H-68724,46.3
26/11/2015,4H-68671,45.51
05/12/2015,4H-68616,40.16
05/12/2015,4H-55302,48.49
05/12/2015,4H-55304,44.71
05/12/2015,4H-55301,46.19
05/12/2015,4H-39194,42.25
05/12/2015,4H-55350,45.18
05/12/2015,4H-54951,49.38
05/12/2015,4H-55032,45.66
09/12/2015,4H-55384,
09/12/2015,4H-68753,
16/12/2015,4H-55299,
16/12/2015,4H-68724,49.95
16/12/2015,4H-68668,40.86
16/12/2015,4H-55081,42.74
16/12/2015,4H-68670,42.37
16/12/2015,4H-55146,48.28
16/12/2015,4H-48780,46.2
16/12/2015,4H-68671,45.13
16/12/2015,4H-55290,44.62
20/12/2015,4H-68725,46.1
20/12/2015,4H-68693,39.56
20/12/2015,4H-68695,48.5
20/12/2015,4H-55355,40.84
20/12/2015,4H-68694,41.82
20/12/2015,4H-55345,40.83
20/12/2015,4H-68652,40.01
20/12/2015,4H-55346,39.21
20/12/2015,4H-48828,43
30/12/2015,4H-55077,46.16
30/12/2015,4H-55340,43.97
30/12/2015,4H-55347,41.73
30/12/2015,4H-55069,44.73
30/12/2015,4H-68704,39.93
30/12/2015,4H-68706,38.44
03/01/2016,4H-55339,42.37
03/01/2016,4H-48826,44.27
05/01/2016,4H-55339,43.42
05/01/2016,4H-68754,37.59
24/01/2016,4H-68756,45.62
24/01/2016,4H-55147,46.62
24/01/2016,4H-68726,47.48
26/01/2016,4H-68686,43.03
26/01/2016,4H-68727,46.57
26/01/2016,4H-68660,44.87
26/01/2016,4H-68728,46.25
26/01/2016,4H-68661,45.21
26/01/2016,4H-68729,46.37
05/02/2016,4H-68675,46.21
05/02/2016,4H-68678,
05/02/2016,4H-68676,45.87
05/02/2016,4H-68679,50.9
05/02/2016,4H-68677,49.08
08/02/2016,4H-68731,49.73
08/02/2016,4H-55081,46.06
08/02/2016,4H-55295,47.56
08/02/2016,4H-55001,41.7
08/02/2016,4H-55224,49.5
08/02/2016,4H-68718,50.47
09/02/2016,4H-55125,45.79
09/02/2016,ZZWW,45.5
09/02/2016,4H-55361,48.03
09/02/2016,4H-55362,
09/02/2016,4H-68644,42.02
09/02/2016,4H-68754,40.54
09/02/2016,4H-55305,42.96
09/02/2016,4H-68608,44.68
12/02/2016,4H-68609,40.23
12/02/2016,4H-55168,41.3
12/02/2016,4H-68754,40.83
12/02/2016,4H-55305,42.59
12/02/2016,4H-48912,46.59
12/02/2016,4H-68608,44.19
12/02/2016,4H-48955,45.97
12/02/2016,4H-68721,
12/02/2016,4H-68619,40.99
12/02/2016,4H-55075,44.26
12/02/2016,4H-68618,43.23
12/02/2016,4H-54957,43.42
12/02/2016,4H-68604,40.83
12/02/2016,4H-55051,41
12/02/2016,4H-68605,41.8
13/02/2016,4H-55060,48.38
13/02/2016,4H-55381,44.19
14/02/2016,4H-55350,46.83
14/02/2016,4H-68701,43.61
14/02/2016,4H-55338,48.02
14/02/2016,4H-55348,40.63
14/02/2016,4H-55101,47.1
14/02/2016,4H-55322,51.21
14/02/2016,4H-68624,44.92
14/02/2016,4H-48786,43.03
14/02/2016,4H-55317,40.72
17/02/2016,4H-55338,47.41
18/02/2016,4H-48950,51.23
18/02/2016,4H-68701,43.02
17/02/2016,4H-55381,44.7
16/02/2016,4H-48971,51.14
17/02/2016,4H-55095,43.58
17/02/2016,4H-39194,
12/02/2016,4H-55052,45.61
21/02/2016,4H-68752,40.11
21/02/2016,4H-54984,38.98
21/02/2016,4H-55095,43.24
21/02/2016,4H-55060,
19/02/2016,4H-55330,44.15
19/02/2016,4H-48809,42.43
19/02/2016,4H-55327,41.3
19/02/2016,4H-68713,40.06
19/02/2016,4H-55085,43.26
19/02/2016,4H-48744,47.38
19/02/2016,4H-55332,44.6
19/02/2016,4H-55335,41.74
19/02/2016,4H-55296,49.45
20/02/2016,4H-39197,44.76
20/02/2016,4H-55060,46.31
21/02/2016,4H-68616,40.01
21/02/2016,4H-48935,42.38
22/02/2016,4H-68635,44.21
22/02/2016,4H-39178,45.55
22/02/2016,4H-68634,44.64
22/02/2016,4H-68674,46.13
22/02/2016,4H-68757,43.63
22/02/2016,4H-68722,45.43
22/02/2016,4H-55080,
22/02/2016,4H-68640,41.53
22/02/2016,4H-39145,
22/02/2016,4H-48809,39.63
22/02/2016,4H-55066,44.22
22/02/2016,4H-48800,49.92
23/02/2016,4H-39182,48.65
23/02/2016,4H-68689,44.63
23/02/2016,4H-48745,45.41
23/02/2016,4H-48951,45.26
23/02/2016,4H-68615,38.56
25/02/2016,4H-55097,
